time,x-acceleration,y-acceleration,z-acceleration,output
9.68,0.241,-0.153,0.535,piano
9.7,0.194,-0.221,0.513,piano
9.72,0.191,-0.263,0.475,piano
9.74,0.184,-0.293,0.439,piano
9.76,0.178,-0.305,0.424,piano
9.78,0.149,-0.317,0.403,piano
9.8,0.082,-0.337,0.338,piano
9.82,0.037,-0.312,0.313,piano
9.84,0.042,-0.26,0.291,piano
9.86,0.027,-0.224,0.188,piano
9.88,-0.024,-0.159,0.105,piano
9.9,0.002,-0.048,0.147,piano
9.92,0.076,0.083,0.267,piano
9.94,0.027,0.21,0.143,piano
9.96,0.809,0.684,0.231,piano
9.98,1.702,2,2,piano
10,-0.237,0.45,2,piano
10.02,0.346,-0.034,1.672,piano
10.04,0.221,0.075,0.348,piano
10.06,0.233,-0.094,-0.07,piano
10.08,0.378,0.155,0.321,piano
10.1,0.317,0.227,0.765,piano
10.12,0.306,0.266,1.177,piano
10.14,0.239,0.271,1.279,piano
10.16,0.207,0.296,1.107,piano
10.18,0.29,0.252,0.864,piano
10.2,0.388,0.223,0.754,piano
10.22,0.423,0.221,0.79,piano
10.24,0.425,0.231,0.893,piano
10.26,0.392,0.252,1.008,piano
10.28,0.322,0.257,1.067,piano
10.3,0.283,0.229,1.068,piano
10.32,0.313,0.212,1.047,piano
10.34,0.354,0.2,1.063,piano
10.36,0.351,0.195,1.108,piano
10.38,0.294,0.174,1.186,piano
10.4,0.209,0.211,1.292,piano
10.42,0.231,0.257,1.306,piano
10.44,0.408,0.226,1.181,piano
10.46,0.517,0.22,1.001,piano
10.48,0.514,0.291,0.995,piano
10.5,0.518,0.285,1.083,piano
10.52,0.46,0.216,1.067,piano
10.54,0.427,0.163,0.994,piano
10.56,0.432,0.141,0.956,piano
10.58,0.379,0.087,0.881,piano
10.6,0.348,0.02,0.798,piano
10.62,0.35,-0.022,0.747,piano
10.64,0.336,-0.051,0.722,piano
10.66,0.288,-0.102,0.702,piano
10.68,0.246,-0.145,0.673,piano
10.7,0.22,-0.181,0.629,piano
10.72,0.235,-0.218,0.57,piano
10.74,0.257,-0.242,0.557,piano
10.76,0.256,-0.256,0.573,piano
10.78,0.191,-0.277,0.523,piano
10.8,0.141,-0.298,0.445,piano
10.82,0.133,-0.283,0.401,piano
10.84,0.131,-0.234,0.348,piano
10.86,0.094,-0.203,0.148,piano
10.88,0.096,-0.167,-0.045,piano
10.9,0.119,-0.103,0.086,piano
10.92,-0.014,-0.024,0.162,piano
10.94,-0.276,0.044,-0.401,piano
10.96,1.506,1.135,0.841,piano
10.98,0.014,1.14,2,piano
11,-1.053,-0.318,2,piano
11.02,-0.36,0.01,0.857,piano
11.04,0.23,-0.147,0,piano
11.06,0.494,0.197,0.328,piano
11.08,0.546,0.261,0.674,piano
11.1,0.479,0.268,1.061,piano
11.12,0.201,0.238,1.211,piano
11.14,0.013,0.227,1.088,piano
11.16,0.105,0.219,0.92,piano
11.18,0.323,0.197,0.835,piano
11.2,0.442,0.2,0.848,piano
11.22,0.447,0.205,0.916,piano
11.24,0.41,0.215,0.963,piano
11.26,0.312,0.22,0.971,piano
